source,country,country_name,salary_yearly,currency,years_experience,experience_level,languages_worked,developer_type,education_level,company_size,collected_at
stackoverflow,FR,France,,EUR,nan,Unknown,Unity 3D,,"Associate degree (A.A., A.S., etc.)",,2025-07-02T12:48:18.252935
stackoverflow,DE,Germany,63986.0,EUR,2,Junior,Docker;npm;Terraform;Yarn,"Developer, full-stack;Developer, QA or test;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.252979
stackoverflow,DE,Germany,,EUR,nan,Unknown,,"Developer, back-end;Student","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.253020
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,45,Mid-level,Homebrew,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.253068
stackoverflow,FR,France,87448.0,EUR,10,Junior,Docker;npm;Terraform,"Developer, back-end;Engineering manager;Database administrator;DevOps specialist;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.253122
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm;Yarn,Marketing or sales professional,"Associate degree (A.A., A.S., etc.)",,2025-07-02T12:48:18.253168
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.253211
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,69102.0,GBP,7,Mid-level,Docker;npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.253256
stackoverflow,DE,Germany,71451.0,EUR,6,Mid-level,Docker;npm,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.253301
stackoverflow,FR,France,63986.0,EUR,5,Mid-level,,"Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.253345
stackoverflow,FR,France,63986.0,EUR,19,Junior,Docker;Terraform,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.253389
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,52769.0,GBP,3,Junior,,Data scientist or machine learning specialist;Scientist,"Other doctoral degree (Ph.D., Ed.D., etc.)",20 to 99 employees,2025-07-02T12:48:18.253432
stackoverflow,DE,Germany,79983.0,EUR,1,Junior,Docker;Homebrew;npm,"Developer, full-stack;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.253474
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,47743.0,GBP,4,Mid-level,Docker;npm,"Developer, back-end;Student;DevOps specialist;Project manager;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T12:48:18.253520
stackoverflow,IT,Italy,93420.0,EUR,5,Mid-level,Docker;Homebrew;Yarn,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.253562
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,75384.0,GBP,7,Mid-level,,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.253604
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,78525.0,GBP,10,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.253645
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.253685
stackoverflow,IT,Italy,21120.0,EUR,12,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, QA or test;Developer, mobile;System administrator","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",100 to 499 employees,2025-07-02T12:48:18.253727
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,Ansible;Docker;Kubernetes;npm;Terraform;Yarn,"Developer, back-end;Student;System administrator",Some college/university study without earning a degree,,2025-07-02T12:48:18.253768
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,Unity 3D,Data scientist or machine learning specialist;Student;Data or business analyst,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.253810
stackoverflow,IT,Italy,614268.0,EUR,15,Junior,Docker,"Developer, back-end",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T12:48:18.253853
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,123127.0,GBP,20,Junior,Docker;Homebrew,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.253894
stackoverflow,NL,Netherlands,,EUR,1,Junior,,"Developer, full-stack;Developer, back-end;Designer;Scientist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.253943
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,80409.0,GBP,11,Junior,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.253985
stackoverflow,FR,France,,EUR,5,Mid-level,npm;Terraform,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.254027
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,904608.0,GBP,7,Mid-level,Docker;Homebrew;Kubernetes;npm;Puppet,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254069
stackoverflow,DE,Germany,92136.0,EUR,7,Mid-level,Docker;Kubernetes;npm;Terraform;Yarn,"Engineer, site reliability;DevOps specialist;Cloud infrastructure engineer;System administrator","Other doctoral degree (Ph.D., Ed.D., etc.)",20 to 99 employees,2025-07-02T12:48:18.254111
stackoverflow,NL,Netherlands,38388.0,EUR,3,Junior,Docker;Unreal Engine,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.254152
stackoverflow,DE,Germany,165298.0,EUR,23,Junior,Ansible;Kubernetes,Database administrator;DevOps specialist;System administrator,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254194
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,331692.0,GBP,1,Junior,Docker;Homebrew,"Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254235
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,54025.0,GBP,5,Mid-level,Ansible;Docker,"Data scientist or machine learning specialist;Engineer, data;Developer, back-end;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.254276
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,136947.0,GBP,18,Junior,Docker;Homebrew,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254318
stackoverflow,IT,Italy,,EUR,nan,Unknown,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.254362
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.254402
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,118729.0,GBP,7,Mid-level,Docker;Kubernetes;Terraform,"Developer, back-end;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.254445
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,1130760.0,GBP,23,Junior,Docker;Homebrew;npm;Unity 3D,"Developer, full-stack;Other (please specify):","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.254488
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,497532.0,GBP,3,Junior,Docker;Homebrew;npm,"Developer, QA or test;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.254531
stackoverflow,DE,Germany,,EUR,10,Junior,Ansible;Docker,"Developer, back-end;Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.254572
stackoverflow,DE,Germany,159966.0,EUR,40,Junior,,"Developer, desktop or enterprise applications",Some college/university study without earning a degree,"Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.254614
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,678456.0,GBP,10,Junior,Docker;Homebrew;npm,"Developer, front-end;Developer, full-stack;Developer, back-end","Associate degree (A.A., A.S., etc.)",10 to 19 employees,2025-07-02T12:48:18.254655
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,4,Mid-level,Docker;Homebrew;npm;Pulumi;Terraform;Unreal Engine,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.254697
stackoverflow,NL,Netherlands,53322.0,EUR,7,Mid-level,Docker;npm,"Data scientist or machine learning specialist;Developer, back-end;Academic researcher;Scientist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","5,000 to 9,999 employees",2025-07-02T12:48:18.254738
stackoverflow,FR,France,52789.0,EUR,4,Mid-level,Docker,"Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.254783
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,60307.0,GBP,8,Mid-level,npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.254824
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,27641.0,GBP,Less than 1 year,Junior,Docker;Homebrew;Kubernetes;npm;Terraform,"Developer, full-stack;Student","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254865
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,213587.0,GBP,15,Junior,Kubernetes;Terraform,Marketing or sales professional,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254905
stackoverflow,FR,France,85315.0,EUR,15,Junior,Ansible;Docker,"Engineer, site reliability;Developer, back-end;Engineering manager;Database administrator;DevOps specialist;Project manager;Cloud infrastructure engineer;System administrator;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.254945
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,26,Junior,Docker;Homebrew;Kubernetes,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254985
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,59050.0,GBP,7,Mid-level,Ansible;Unity 3D,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.255025
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm,"Developer, back-end;Student","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.255063
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,2,Junior,Ansible;Docker;Kubernetes;Terraform,Engineering manager,Some college/university study without earning a degree,500 to 999 employees,2025-07-02T12:48:18.255103
stackoverflow,NL,Netherlands,62387.0,EUR,37,Junior,,"Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.255154
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,,Data or business analyst,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.255199
stackoverflow,FR,France,58654.0,EUR,3,Junior,Kubernetes,"Data scientist or machine learning specialist;Engineer, data;Database administrator;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.255239
stackoverflow,DE,Germany,68252.0,EUR,20,Junior,,"Developer, embedded applications or devices;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.255279
stackoverflow,FR,France,,EUR,9,Mid-level,,"Developer, back-end;Developer, desktop or enterprise applications;Project manager","Other doctoral degree (Ph.D., Ed.D., etc.)",2 to 9 employees,2025-07-02T12:48:18.255318
stackoverflow,NL,Netherlands,49056.0,EUR,12,Junior,Terraform,"Developer, full-stack;Developer, back-end;DevOps specialist;Cloud infrastructure engineer;Designer",Some college/university study without earning a degree,100 to 499 employees,2025-07-02T12:48:18.255357
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,27641.0,GBP,3,Junior,,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",I don’t know,2025-07-02T12:48:18.255398
stackoverflow,DE,Germany,,EUR,11,Junior,,"Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices","Other doctoral degree (Ph.D., Ed.D., etc.)",100 to 499 employees,2025-07-02T12:48:18.255439
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,96742.0,GBP,7,Mid-level,Docker;Homebrew;npm,"Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.255481
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,125639.0,GBP,25,Junior,Ansible;Docker;npm;Terraform,"Developer, back-end;Database administrator;DevOps specialist;Cloud infrastructure engineer","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.255520
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,42089.0,GBP,2,Junior,Docker;npm,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.255559
stackoverflow,NL,Netherlands,93846.0,EUR,12,Junior,Ansible;Docker;Kubernetes,"Engineer, data;Developer, full-stack;Developer, back-end;DevOps specialist;Data or business analyst","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.255603
stackoverflow,NL,Netherlands,213287.0,EUR,1,Junior,,"Developer, embedded applications or devices",Some college/university study without earning a degree,"1,000 to 4,999 employees",2025-07-02T12:48:18.255643
stackoverflow,IT,Italy,35192.0,EUR,3,Junior,Unity 3D,"Developer, mobile;Database administrator;Project manager;Product manager","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20 to 99 employees,2025-07-02T12:48:18.255686
stackoverflow,DE,Germany,71451.0,EUR,3,Junior,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.255725
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.255763
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm;Unity 3D,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;Database administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.255801
stackoverflow,FR,France,34126.0,EUR,5,Mid-level,,Data scientist or machine learning specialist;Data or business analyst,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.255841
stackoverflow,FR,France,,EUR,nan,Unknown,,Educator,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.255902
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,5,Mid-level,Docker;Kubernetes,"Developer, full-stack",Some college/university study without earning a degree,500 to 999 employees,2025-07-02T12:48:18.255983
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,26384.0,GBP,7,Mid-level,,"Developer, full-stack",Something else,10 to 19 employees,2025-07-02T12:48:18.256037
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.256084
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm,,Primary/elementary school,,2025-07-02T12:48:18.256124
stackoverflow,FR,France,,EUR,nan,Unknown,,Engineering manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.256163
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,138203.0,GBP,19,Junior,Chef;Docker;Kubernetes;Terraform,"Engineer, site reliability;Developer, back-end;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.256204
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,24,Junior,Docker;Homebrew,"Developer, embedded applications or devices","Other doctoral degree (Ph.D., Ed.D., etc.)",2 to 9 employees,2025-07-02T12:48:18.256244
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,75384.0,GBP,4,Mid-level,Docker;Homebrew;Kubernetes;npm;Unreal Engine,"Developer, front-end;Developer, full-stack;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.256285
stackoverflow,DE,Germany,,EUR,6,Mid-level,Docker,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Designer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.256325
stackoverflow,FR,France,,EUR,nan,Unknown,npm;Yarn,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.256363
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,81666.0,GBP,24,Junior,Ansible;Docker;Puppet,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.256405
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm;Yarn,"Developer, full-stack;Student",Something else,,2025-07-02T12:48:18.256444
stackoverflow,FR,France,44796.0,EUR,20,Junior,,"Developer, full-stack;Developer, desktop or enterprise applications;Project manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.256487
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,20,Junior,Docker;Homebrew;Kubernetes,Database administrator;System administrator,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",500 to 999 employees,2025-07-02T12:48:18.256541
stackoverflow,DE,Germany,44790.0,EUR,1,Junior,Ansible;Docker;Homebrew;npm;Terraform,"Engineer, data;Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.256607
stackoverflow,NL,Netherlands,51192.0,EUR,4,Mid-level,,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.256685
stackoverflow,DE,Germany,,EUR,nan,Unknown,Ansible;npm,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.256736
stackoverflow,FR,France,,EUR,3,Junior,Docker,"Developer, back-end;Designer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.256779
stackoverflow,IT,Italy,14460.0,EUR,1,Junior,Docker,"Developer, front-end;Developer, back-end;Database administrator;Cloud infrastructure engineer;System administrator;Security professional","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2 to 9 employees,2025-07-02T12:48:18.256842
stackoverflow,DE,Germany,153564.0,EUR,1,Junior,,"Developer, desktop or enterprise applications;Academic researcher","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.256892
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,50256.0,GBP,10,Junior,Docker,"Developer, full-stack;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.256933
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,125639.0,GBP,12,Junior,Docker;npm;Terraform,"Developer, full-stack;Engineering manager;Cloud infrastructure engineer;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.256975
stackoverflow,FR,France,44790.0,EUR,5,Mid-level,Docker,"Developer, back-end;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.257024
stackoverflow,NL,Netherlands,54384.0,EUR,6,Mid-level,npm;Yarn,"Developer, full-stack;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.257066
stackoverflow,DE,Germany,21504.0,EUR,2,Junior,Docker;Kubernetes;npm,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2 to 9 employees,2025-07-02T12:48:18.257106
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,55281.0,GBP,9,Mid-level,npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.257159
stackoverflow,FR,France,52255.0,EUR,5,Mid-level,Ansible,Data or business analyst,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.257202
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,56538.0,GBP,7,Mid-level,Docker;Homebrew;npm,"Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.257242
stackoverflow,DE,Germany,40956.0,EUR,3,Junior,Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T12:48:18.257282
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,Docker;npm;Unity 3D;Unreal Engine;Yarn,,"Other doctoral degree (Ph.D., Ed.D., etc.)",,2025-07-02T12:48:18.257322
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,Something else,,2025-07-02T12:48:18.257362
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;npm;Unity 3D;Unreal Engine,,"Associate degree (A.A., A.S., etc.)",,2025-07-02T12:48:18.257402
stackoverflow,FR,France,,EUR,10,Junior,,"Developer, front-end;Engineer, data;Engineer, site reliability;Developer, full-stack;Developer, back-end;Developer, QA or test;Engineering manager;Database administrator;DevOps specialist;Developer, game or graphics;Project manager;Designer;Product manager;System administrator;Marketing or sales professional",Some college/university study without earning a degree,"Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.257447
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,62820.0,GBP,31,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Educator;Database administrator;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.257489
stackoverflow,DE,Germany,57588.0,EUR,1,Junior,,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.257530
stackoverflow,DE,Germany,,EUR,4,Mid-level,Docker;npm,"Developer, front-end;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.257571
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,126142.0,GBP,12,Junior,Docker;Homebrew;Kubernetes;Terraform,"Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Engineering manager;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.257611
