source,country,country_name,salary_yearly,currency,years_experience,experience_level,languages_worked,developer_type,education_level,company_size,collected_at
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,27641.0,GBP,Less than 1 year,Junior,Docker;Homebrew;Kubernetes;npm;Terraform,"Developer, full-stack;Student","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254865
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,213587.0,GBP,15,Junior,Kubernetes;Terraform,Marketing or sales professional,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254905
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,26,Junior,Docker;Homebrew;Kubernetes,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.254985
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,59050.0,GBP,7,Mid-level,Ansible;Unity 3D,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.255025
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,2,Junior,Ansible;Docker;Kubernetes;Terraform,Engineering manager,Some college/university study without earning a degree,500 to 999 employees,2025-07-02T12:48:18.255103
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,,Data or business analyst,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.255199
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,27641.0,GBP,3,Junior,,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",I don’t know,2025-07-02T12:48:18.255398
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,96742.0,GBP,7,Mid-level,Docker;Homebrew;npm,"Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.255481
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,125639.0,GBP,25,Junior,Ansible;Docker;npm;Terraform,"Developer, back-end;Database administrator;DevOps specialist;Cloud infrastructure engineer","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.255520
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,42089.0,GBP,2,Junior,Docker;npm,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.255559
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.255763
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,5,Mid-level,Docker;Kubernetes,"Developer, full-stack",Some college/university study without earning a degree,500 to 999 employees,2025-07-02T12:48:18.255983
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,26384.0,GBP,7,Mid-level,,"Developer, full-stack",Something else,10 to 19 employees,2025-07-02T12:48:18.256037
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,138203.0,GBP,19,Junior,Chef;Docker;Kubernetes;Terraform,"Engineer, site reliability;Developer, back-end;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.256204
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,24,Junior,Docker;Homebrew,"Developer, embedded applications or devices","Other doctoral degree (Ph.D., Ed.D., etc.)",2 to 9 employees,2025-07-02T12:48:18.256244
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,75384.0,GBP,4,Mid-level,Docker;Homebrew;Kubernetes;npm;Unreal Engine,"Developer, front-end;Developer, full-stack;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.256285
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,81666.0,GBP,24,Junior,Ansible;Docker;Puppet,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.256405
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,20,Junior,Docker;Homebrew;Kubernetes,Database administrator;System administrator,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",500 to 999 employees,2025-07-02T12:48:18.256541
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,50256.0,GBP,10,Junior,Docker,"Developer, full-stack;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.256933
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,125639.0,GBP,12,Junior,Docker;npm;Terraform,"Developer, full-stack;Engineering manager;Cloud infrastructure engineer;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.256975
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,55281.0,GBP,9,Mid-level,npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.257159
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,56538.0,GBP,7,Mid-level,Docker;Homebrew;npm,"Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.257242
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,Docker;npm;Unity 3D;Unreal Engine;Yarn,,"Other doctoral degree (Ph.D., Ed.D., etc.)",,2025-07-02T12:48:18.257322
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,62820.0,GBP,31,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Educator;Database administrator;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.257489
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,126142.0,GBP,12,Junior,Docker;Homebrew;Kubernetes;Terraform,"Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Engineering manager;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.257611
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,30,Junior,,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.257787
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,87948.0,GBP,4,Mid-level,Homebrew;npm,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.257828
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,108050.0,GBP,22,Junior,Docker;npm,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.257994
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,100511.0,GBP,3,Junior,Ansible;Docker;Homebrew;Kubernetes;npm,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.258077
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,75384.0,GBP,39,Junior,Docker;Homebrew,"Developer, embedded applications or devices","Other doctoral degree (Ph.D., Ed.D., etc.)","5,000 to 9,999 employees",2025-07-02T12:48:18.258196
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,npm;Unity 3D;Unreal Engine,Other (please specify):,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.258277
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,125639.0,GBP,15,Junior,Docker;Homebrew;Terraform,"Engineer, site reliability;DevOps specialist;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.258442
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,Homebrew,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.258481
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,60307.0,GBP,4,Mid-level,Docker;Homebrew;npm;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.258644
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,50256.0,GBP,9,Mid-level,Docker,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.258689
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,32,Junior,,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Senior Executive (C-Suite, VP, etc.);System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.258769
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,56538.0,GBP,6,Mid-level,Ansible;Docker,"Developer, full-stack;DevOps specialist;System administrator",Some college/university study without earning a degree,"5,000 to 9,999 employees",2025-07-02T12:48:18.258849
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,113075.0,GBP,28,Junior,,"Developer, back-end",Some college/university study without earning a degree,500 to 999 employees,2025-07-02T12:48:18.258890
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,15,Junior,Docker;Homebrew;Kubernetes;Terraform,"Engineer, site reliability;DevOps specialist;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.259271
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,81666.0,GBP,16,Junior,Ansible;Docker;Homebrew,"Developer, back-end;Database administrator;DevOps specialist;Cloud infrastructure engineer;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.259436
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,71614.0,GBP,7,Mid-level,Docker;Homebrew;npm;Terraform;Yarn,"Developer, full-stack",Some college/university study without earning a degree,"10,000 or more employees",2025-07-02T12:48:18.259697
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,26,Junior,,"Data scientist or machine learning specialist;Engineer, data;Project manager;Product manager;Senior Executive (C-Suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.259777
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,32666.0,GBP,2,Junior,npm,"Developer, front-end;Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2 to 9 employees,2025-07-02T12:48:18.259817
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,25,Junior,Docker;Homebrew;Kubernetes,Academic researcher,"Other doctoral degree (Ph.D., Ed.D., etc.)",,2025-07-02T12:48:18.259858
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,62820.0,GBP,3,Junior,Ansible;Homebrew;npm;Terraform,"Developer, back-end;Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.259940
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,59679.0,GBP,16,Junior,npm,"Developer, front-end;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T12:48:18.260025
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,72243.0,GBP,6,Mid-level,Docker;Terraform,"Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.260142
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,44853.0,GBP,2,Junior,Docker;Homebrew;Kubernetes;Pulumi;Terraform,"Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.260232
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,87948.0,GBP,5,Mid-level,Docker;Homebrew;Kubernetes;npm;Terraform,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.260444
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,41461.0,GBP,2,Junior,Ansible;Docker;npm,"Developer, QA or test","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.260524
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,113075.0,GBP,8,Mid-level,Docker;Kubernetes;Unity 3D,"Engineer, data;Engineering manager;Project manager;Cloud infrastructure engineer;Product manager",Some college/university study without earning a degree,100 to 499 employees,2025-07-02T12:48:18.260806
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,62820.0,GBP,6,Mid-level,Docker,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.261093
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,10,Junior,,"Developer, full-stack;Developer, back-end;Database administrator;DevOps specialist;Cloud infrastructure engineer;Data or business analyst;Designer;Security professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.261144
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,75384.0,GBP,4,Mid-level,Ansible;Docker;Homebrew;Kubernetes;npm;Puppet;Terraform;Yarn,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.261188
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,542760.0,GBP,1,Junior,Docker;npm,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.261272
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,175895.0,GBP,10,Junior,Ansible;Docker;Kubernetes,Cloud infrastructure engineer;Security professional,Some college/university study without earning a degree,"5,000 to 9,999 employees",2025-07-02T12:48:18.261312
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,125639.0,GBP,16,Junior,Ansible;Chef;Docker;Homebrew;Kubernetes;npm;Terraform;Yarn,"Developer, back-end;Engineering manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.261352
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,55910.0,GBP,3,Junior,Docker;Homebrew,"Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.261436
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,87948.0,GBP,20,Junior,Docker;Homebrew;npm,Other (please specify):,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",100 to 499 employees,2025-07-02T12:48:18.261558
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,138203.0,GBP,10,Junior,Docker;npm;Terraform,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T12:48:18.261840
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,4,Mid-level,Docker,"Developer, full-stack;Academic researcher","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.261881
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,1206132.0,GBP,12,Junior,Docker;npm;Yarn,"Developer, full-stack;Engineering manager;Database administrator;DevOps specialist;Cloud infrastructure engineer;System administrator","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20 to 99 employees,2025-07-02T12:48:18.261921
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.262000
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,125639.0,GBP,7,Mid-level,Docker;Unity 3D;Unreal Engine,"Engineer, site reliability;Developer, back-end;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",I don’t know,2025-07-02T12:48:18.262084
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,100511.0,GBP,16,Junior,Docker;npm,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.262125
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.262163
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,1206132.0,GBP,20,Junior,Docker;Kubernetes;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.262321
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,182177.0,GBP,9,Mid-level,Docker;Homebrew;npm,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.262440
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,npm;Unity 3D,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.262599
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,69102.0,GBP,7,Mid-level,Docker;Kubernetes;Terraform,"Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.262722
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,45858.0,GBP,3,Junior,Docker;Homebrew;npm,"Developer, front-end;Developer, full-stack","Associate degree (A.A., A.S., etc.)",100 to 499 employees,2025-07-02T12:48:18.262967
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,163331.0,GBP,25,Junior,Docker;npm;Yarn,"Developer, full-stack;Developer, back-end",Some college/university study without earning a degree,500 to 999 employees,2025-07-02T12:48:18.263008
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,npm;Yarn,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.263649
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,37692.0,GBP,2,Junior,Docker;Kubernetes;npm,"Developer, full-stack;Designer;Senior Executive (C-Suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.264028
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,251279.0,GBP,Less than 1 year,Junior,Docker;npm;Terraform,Product manager,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.264608
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,npm,Other (please specify):,Some college/university study without earning a degree,,2025-07-02T12:48:18.264676
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,602316.0,GBP,3,Junior,Docker;Homebrew;npm;Yarn,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.264817
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,npm,,,,2025-07-02T12:48:18.264942
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,43974.0,GBP,Less than 1 year,Junior,Docker,"Developer, full-stack;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.264983
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,4,Mid-level,Docker;Kubernetes,Data scientist or machine learning specialist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.265071
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,113075.0,GBP,5,Mid-level,Chef;npm,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.265114
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,113075.0,GBP,4,Mid-level,Ansible;Docker;Homebrew;npm;Terraform;Yarn,"Developer, full-stack;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.265241
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,109826.0,GBP,6,Mid-level,Docker;Homebrew;npm,"Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","5,000 to 9,999 employees",2025-07-02T12:48:18.265721
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,,GBP,nan,Unknown,Unity 3D,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.265762
stackoverflow,GB,United Kingdom of Great Britain and Northern Ireland,65332.0,GBP,6,Mid-level,npm;Unity 3D;Yarn,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.265844
